source,house_is,property_subtype,price,postcode,area,rooms_number,equipped_kitchen_has,garden,garden_area,terrace,terrace_area,furnished,swimming_pool_has,land_surface,basement,building_state_agg,open_fire,longitude,latitude
9012645,TRUE,HOUSE,229000,9450,155,4,True,False,0,True,0,False,False,139,139,GOOD,False,3.9570683,50.8729993
8984616,TRUE,HOUSE,235000,7711,154,3,True,False,0,True,0,False,False,175,175,,False,3.3042236,50.7307427
8698069,TRUE,HOUSE,239000,6890,112,3,True,True,51,True,11,False,False,0,112,,False,5.2585766,49.9820281
8970452,TRUE,HOUSE,245000,5544,235,7,True,False,0,True,0,False,False,810,810,TO_RENOVATE,False,4.8232644,50.1718374
8950482,TRUE,HOUSE,249000,1367,176,4,True,True,1070,True,55,False,False,1235,1235,GOOD,False,4.8956377,50.6893595
8976944,TRUE,HOUSE,259000,9890,332,6,True,False,0,True,0,False,False,359,7,TO_RENOVATE,False,3.6457232,50.9099651
9003419,TRUE,HOUSE,260000,1700,240,3,True,False,0,True,0,False,False,300,300,JUST_RENOVATED,False,4.2720755,50.8447927
9012334,TRUE,HOUSE,262000,9968,167,3,True,False,0,False,0,False,False,990,990,TO_RENOVATE,False,3.6640095,51.2357571
8981405,TRUE,HOUSE,265000,4431,142,3,True,True,734,True,0,False,False,0,35,TO_RENOVATE,False,5.4929199,50.6615275
9012799,TRUE,HOUSE,265000,9320,196,2,True,False,0,True,30,False,False,80,80,AS_NEW,False,4.004438,50.9231289
8966984,TRUE,HOUSE,269000,6890,162,4,True,True,1350,True,30,False,False,1350,1350,GOOD,False,5.2647801,49.9915504
8995589,TRUE,HOUSE,279000,8400,175,3,True,False,0,True,0,False,False,133,133,AS_NEW,False,2.9098194,51.2115971
8991533,TRUE,HOUSE,289000,8000,68,2,True,False,0,False,0,False,False,48,48,,False,3.2343772,51.2061541
9025022,TRUE,HOUSE,319000,8310,133,4,True,False,0,True,0,False,False,144,144,AS_NEW,False,3.2608989,51.2135339
8969204,TRUE,HOUSE,319000,8370,236,5,True,False,0,False,0,False,False,104,104,AS_NEW,False,3.1236367,51.3120771
9017640,TRUE,HOUSE,320000,3130,330,7,True,False,0,False,0,False,False,870,870,TO_RENOVATE,False,4.7643455,51.0138949
8965873,TRUE,HOUSE,320000,9506,242,4,True,False,0,False,0,False,False,720,720,AS_NEW,False,3.9170995,50.8037396
8972442,TRUE,TOWN_HOUSE,322000,1731,181,3,True,False,0,True,4,False,False,257,257,TO_RENOVATE,False,4.2783505,50.8842538
8906115,TRUE,HOUSE,325000,8380,188,5,True,True,5500,True,0,False,False,244,244,AS_NEW,False,3.1918222,51.297434
8995762,TRUE,HOUSE,330000,3090,103,3,True,True,485,False,0,False,False,538,538,TO_RENOVATE,True,4.4970696,50.7423689
8989321,TRUE,HOUSE,334000,3200,170,3,True,True,100,True,12,False,False,227,227,GOOD,False,4.8298966,50.9884865
8946628,TRUE,HOUSE,335000,9900,340,4,True,True,300,True,20,False,False,461,461,AS_NEW,True,3.5548384,51.187224
9010488,TRUE,HOUSE,339000,2800,170,5,True,True,330,True,0,False,False,500,500,JUST_RENOVATED,False,4.5077941,51.0333792
8994444,TRUE,HOUSE,340000,1785,135,3,True,True,45,True,45,False,False,100,100,AS_NEW,False,4.2281068,50.9602432
8994903,TRUE,HOUSE,340000,2800,150,3,True,True,18,True,8,False,False,80,24,,False,4.4772475,51.0155333
9019079,TRUE,HOUSE,340000,2830,170,3,True,True,84,True,0,False,False,226,226,AS_NEW,False,4.3621437,51.029005
8940082,TRUE,HOUSE,345000,3920,245,4,True,False,0,True,27,False,False,888,20,GOOD,False,5.3768953,51.2368336
9008024,TRUE,HOUSE,349000,3111,189,3,True,False,0,True,20,False,False,520,96,TO_RENOVATE,False,4.751645,50.954417
8899468,TRUE,HOUSE,349000,4190,0,5,True,False,0,False,0,False,False,890,18,,False,5.6250624,50.3901195
9010028,TRUE,HOUSE,349000,8310,225,4,True,False,0,True,0,False,False,277,277,GOOD,False,3.2533272,51.2121943
8995516,TRUE,HOUSE,349000,8600,177,3,True,False,0,True,20,False,False,0,177,GOOD,False,2.856918,51.0337672
8968942,TRUE,HOUSE,349500,2900,161,4,True,True,37,False,0,False,False,194,194,JUST_RENOVATED,False,4.5073395,51.2570457
9008282,TRUE,MANOR_HOUSE,349900,3630,337,3,True,True,200,True,40,False,False,617,125,,True,5.6977153,50.9566483
8985317,TRUE,HOUSE,350000,4920,324,6,True,True,330,True,30,False,False,504,12,GOOD,False,5.6816302,50.4743197
8982301,TRUE,HOUSE,350000,5580,237,5,True,True,2000,False,0,False,False,2810,56,AS_NEW,False,5.2217188,50.1410841
9012009,TRUE,HOUSE,359000,8000,150,3,True,False,0,True,0,False,False,112,112,GOOD,False,3.232982,51.2186608
9012647,TRUE,HOUSE,359000,9420,200,4,True,True,450,True,40,False,False,693,693,,False,3.9177159,50.9146614
8992812,TRUE,HOUSE,360000,2390,168,3,True,False,0,True,0,False,False,288,288,GOOD,False,4.7425045,51.3021643
9001199,TRUE,EXCEPTIONAL_PROPERTY,369000,8000,0,3,True,False,0,False,0,False,False,178,178,GOOD,False,3.2180777,51.2195752
8824305,TRUE,HOUSE,369500,3060,234,3,True,True,1400,True,0,False,False,1489,56,TO_RENOVATE,False,4.6379277,50.8376213
8826352,TRUE,HOUSE,369500,3060,234,3,True,True,1400,True,0,False,False,1489,56,TO_RENOVATE,False,4.6379277,50.8376213
8990197,TRUE,HOUSE,375000,1180,70,1,True,True,250,True,8,False,False,405,405,,False,4.3548011,50.7772863
8946432,TRUE,HOUSE,375000,1495,180,4,True,False,0,True,20,False,False,487,487,AS_NEW,False,4.5016459,50.5586515
9010487,TRUE,HOUSE,376000,3920,205,3,True,False,0,True,21,False,False,575,575,AS_NEW,False,5.3531863,51.2394528
9016843,TRUE,VILLA,378000,9090,202,4,True,False,0,False,0,False,False,1048,1048,TO_RENOVATE,False,3.8167152,50.9963128
9025414,TRUE,HOUSE,379000,2140,140,3,True,False,0,True,0,False,False,62,62,GOOD,False,4.4333623,51.2136194
9011298,TRUE,HOUSE,385000,1350,200,5,True,True,2100,True,50,False,False,2300,2300,,False,4.9797063,50.6788424
8979678,TRUE,HOUSE,395000,1700,150,2,True,False,0,True,0,False,False,210,210,GOOD,False,4.260582,50.8447102
8947556,TRUE,HOUSE,395000,9170,192,3,True,True,790,True,0,False,False,802,802,GOOD,False,4.1080889,51.1978604
8993966,TRUE,VILLA,400000,1640,160,4,True,True,800,True,40,False,False,881,881,TO_RENOVATE,True,4.3262725,50.7321626
9015868,TRUE,TOWN_HOUSE,412000,9160,232,4,True,True,196,True,0,False,False,280,280,AS_NEW,False,3.996846,51.0943209
8996333,TRUE,HOUSE,419000,8000,238,3,True,False,0,True,0,False,False,641,641,GOOD,False,3.2089736,51.2265378
8907998,TRUE,HOUSE,439000,6997,345,6,True,True,747,True,30,False,False,747,747,AS_NEW,False,5.5569456,50.3170203
8981985,TRUE,APARTMENT_BLOCK,440000,6280,340,7,True,True,250,True,45,False,False,876,5,GOOD,False,4.5184634,50.3567917
8982536,TRUE,HOUSE,447000,9700,285,3,True,False,0,True,0,True,False,583,583,AS_NEW,False,3.6193158,50.8684195
8901143,TRUE,HOUSE,450000,8020,272,5,True,False,0,True,0,False,False,820,820,GOOD,False,3.2555834,51.1344169
9014718,TRUE,HOUSE,455000,9450,289,3,True,False,0,True,0,False,False,2008,2008,AS_NEW,False,3.9955613,50.8928832
8999471,TRUE,HOUSE,495000,8310,244,4,True,False,0,True,0,False,False,800,800,GOOD,False,3.2836911,51.2136285
8992733,TRUE,HOUSE,499000,2390,207,4,True,False,0,True,0,False,False,521,521,AS_NEW,False,4.7359909,51.3050068
9010552,TRUE,HOUSE,540000,2220,329,4,True,True,1800,True,0,False,False,2205,2205,GOOD,False,4.7776015,51.100801
9021715,TRUE,HOUSE,595000,1160,225,5,True,True,50,True,35,False,False,0,225,TO_RENOVATE,False,4.4016971,50.8246634
9017617,TRUE,VILLA,595000,9800,339,5,True,False,0,True,0,False,False,791,791,GOOD,False,3.5382575,50.9852256
8965690,TRUE,HOUSE,625000,9000,247,4,True,False,0,False,0,False,False,84,84,GOOD,False,3.7409512,51.0513962
9005160,TRUE,HOUSE,670000,8670,202,3,True,False,0,True,0,False,False,471,471,AS_NEW,False,2.6920106,51.1219561
8784308,TRUE,HOUSE,698000,9060,466,3,True,True,680,False,0,False,False,918,918,TO_RENOVATE,False,3.8099794,51.1997048
9019313,TRUE,MANOR_HOUSE,745000,9270,292,4,True,True,1070,True,0,False,False,1252,1252,AS_NEW,False,3.8524956,51.0390399
8958518,TRUE,HOUSE,779000,4450,0,4,True,True,400,True,0,False,False,1013,1013,AS_NEW,True,5.5267686,50.7096477
8978655,TRUE,MIXED_USE_BUILDING,840000,1180,310,3,True,True,73,True,20,False,False,176,176,,False,4.3738995,50.7964105
9007802,TRUE,VILLA,995000,2980,470,5,True,False,0,True,0,False,True,2750,2750,GOOD,False,4.630057,51.2375539
8894632,TRUE,HOUSE,1095000,4000,650,6,True,False,0,False,0,False,False,0,650,TO_RESTORE,False,5.5647527,50.6442248
9000014,TRUE,HOUSE,1740000,3001,400,11,True,False,0,True,0,False,False,191,191,AS_NEW,False,4.6959343,50.8572244
8997385,TRUE,MANSION,2600000,9000,621,5,True,False,0,False,0,False,False,1458,1458,,True,3.7219511,51.0403501
9043890,TRUE,BUNGALOW,185000,9270,0,3,True,False,0,True,0,False,False,570,570,TO_RENOVATE,False,3.9318508,51.0456258
9044124,TRUE,HOUSE,349500,2620,204,2,True,True,266,False,0,False,False,443,443,TO_RENOVATE,False,4.3336933,51.1337446
9043962,TRUE,VILLA,395000,8500,193,4,False,False,0,False,0,False,False,686,686,TO_RENOVATE,True,3.2869519,50.8024147
9030307,TRUE,HOUSE,199999,3930,150,3,True,False,0,False,0,False,False,445,445,JUST_RENOVATED,False,5.4712371,51.2737973
9029901,TRUE,HOUSE,259000,9000,160,2,True,False,0,True,10,False,False,66,66,GOOD,False,3.7074811,51.0725041
8947790,TRUE,VILLA,299000,7011,127,3,True,False,0,False,0,False,False,719,719,AS_NEW,False,3.9210233,50.4847618
9030268,TRUE,MANSION,339000,1420,164,3,True,False,0,False,0,False,False,292,13,GOOD,True,4.3637404,50.6975776
8983483,TRUE,APARTMENT_BLOCK,635000,9850,670,6,True,True,780,True,0,False,False,1296,30,TO_RENOVATE,True,3.5769347,51.06582
9030304,TRUE,VILLA,799000,3920,226,5,True,True,1936,False,0,False,False,1936,1936,AS_NEW,False,5.2879704,51.2331914
8746593,TRUE,HOUSE,290000,6997,85,2,False,False,0,False,0,False,False,1400,1400,,False,5.4622808,50.2945152
9032137,TRUE,HOUSE,470000,4537,150,4,True,True,800,True,0,False,False,1091,1091,GOOD,False,5.3124583,50.6107854
9035707,TRUE,EXCEPTIONAL_PROPERTY,532000,8500,200,3,True,False,0,False,0,False,False,131,131,AS_NEW,False,3.2696433,50.8321018
9034485,TRUE,VILLA,1275000,3071,515,4,False,False,0,True,0,False,False,9182,9182,AS_NEW,False,4.5752541,50.9011251
9021168,TRUE,HOUSE,285000,1651,143,2,False,False,0,False,0,False,False,161,161,,False,4.276384,50.7626915
9040119,TRUE,HOUSE,349000,8600,0,2,True,False,0,True,0,False,False,2400,2400,GOOD,False,2.9217286,51.0570398
9029197,TRUE,MIXED_USE_BUILDING,450000,1500,393,4,False,False,0,False,0,False,False,490,490,,False,4.252875,50.7193741
9027283,TRUE,HOUSE,450000,1500,393,4,False,False,0,False,0,False,False,490,490,,False,4.252875,50.7193741
9042359,TRUE,HOUSE,175000,9300,101,2,True,False,0,True,0,False,False,129,129,TO_RENOVATE,False,4.0452109,50.9447831
9041731,TRUE,HOUSE,299000,9050,140,3,False,False,0,True,0,False,False,76,76,GOOD,False,3.7572671,51.0436794
9042747,TRUE,HOUSE,495000,9000,271,4,True,False,0,False,0,False,False,117,117,AS_NEW,False,3.7267822,51.0652872
9043148,TRUE,COUNTRY_COTTAGE,645000,2310,450,7,True,False,0,False,0,False,True,6676,6676,GOOD,False,4.746396,51.3511646
9041707,TRUE,VILLA,680000,9140,228,3,True,True,698,False,0,False,False,690,690,AS_NEW,True,4.2484982,51.1274501
9026061,TRUE,HOUSE,215000,9400,137,2,True,False,0,False,0,False,False,225,225,AS_NEW,False,4.0301602,50.8381828
9027425,TRUE,HOUSE,364000,9900,160,4,True,False,0,False,0,False,False,436,436,AS_NEW,False,3.5853997,51.1873907
9028539,TRUE,MANSION,325000,3300,270,6,True,True,50,False,0,False,False,200,50,TO_RENOVATE,False,4.9360737,50.8092357
9030443,TRUE,HOUSE,345000,1190,261,3,True,False,0,False,0,False,False,160,35,TO_RENOVATE,False,4.3139499,50.8038961
9034036,TRUE,TOWN_HOUSE,340000,1420,115,3,True,True,220,True,25,False,False,357,357,GOOD,True,4.386851,50.6731478
8994220,TRUE,HOUSE,159900,6001,120,3,True,True,46,False,0,False,False,169,169,GOOD,False,4.4323246,50.3851207
9028835,TRUE,EXCEPTIONAL_PROPERTY,2095000,1150,540,5,True,True,460,True,30,False,False,620,160,AS_NEW,True,4.44738,50.8281194
9038356,TRUE,HOUSE,265000,2950,95,2,False,False,0,True,0,False,False,161,161,JUST_RENOVATED,False,4.406182,51.3381599
9040664,TRUE,HOUSE,50000,6590,0,3,False,False,0,False,0,False,False,500,500,TO_RENOVATE,False,4.1576406,50.0265838
9041459,TRUE,HOUSE,169000,3300,190,2,True,True,254,True,16,False,False,390,23,TO_RENOVATE,False,4.9424044,50.8104954
9034730,TRUE,HOUSE,195000,7860,176,4,True,False,0,True,25,False,False,190,20,AS_NEW,False,3.829027,50.7129133
9040264,TRUE,HOUSE,279000,9032,101,2,True,False,0,False,0,False,False,84,84,JUST_RENOVATED,False,3.7164563,51.0851811
8966744,TRUE,HOUSE,85000,5630,128,2,True,True,100,True,15,False,False,295,295,,False,4.4145771,50.1701028
8997129,TRUE,HOUSE,99000,4020,55,1,True,False,0,True,12,False,False,0,55,GOOD,False,5.596227,50.6465274
8844590,TRUE,HOUSE,105000,4100,75,2,True,True,75,True,11,False,False,185,185,TO_RENOVATE,False,5.5121212,50.5880171
9025323,TRUE,HOUSE,110000,8500,0,1,True,False,0,False,0,False,False,62,62,GOOD,False,3.2732327,50.8262968
8955790,TRUE,HOUSE,150000,4217,288,6,True,True,444,True,114,False,True,1000,1000,GOOD,False,5.0901988,50.5515516
9019169,TRUE,HOUSE,165000,9400,174,4,True,False,0,True,0,False,False,377,377,TO_RENOVATE,False,4.0292579,50.837732
8787838,TRUE,HOUSE,169000,5590,150,4,True,False,0,True,17,False,False,0,150,GOOD,False,5.0453918,50.2674155
8953071,TRUE,HOUSE,197500,8870,184,3,True,False,0,True,7,False,False,97,20,GOOD,False,3.2059424,50.9199711
8962122,TRUE,HOUSE,199000,4540,179,1,True,False,0,False,0,False,False,0,179,TO_RESTORE,False,5.3172423,50.5475045
9016177,TRUE,HOUSE,199500,3300,158,3,True,False,0,False,0,False,False,100,20,GOOD,False,4.9297177,50.8105441
8901819,TRUE,HOUSE,210000,8554,164,4,True,True,265,False,0,False,False,462,462,TO_RENOVATE,False,3.3642246,50.7462922
8980135,TRUE,HOUSE,247500,8870,213,3,True,True,20,False,0,False,False,65,9,GOOD,False,3.2059076,50.9200625
8953072,TRUE,HOUSE,247500,8870,213,3,True,False,0,True,20,False,False,97,9,GOOD,False,3.2059076,50.9200625
9017649,TRUE,HOUSE,249000,3300,253,5,True,True,133,True,0,False,False,299,12,TO_RENOVATE,False,4.9344064,50.8173119
9010032,TRUE,HOUSE,269000,3290,143,3,True,True,190,True,63,False,False,488,488,GOOD,False,5.1137674,51.0085065
9010309,TRUE,HOUSE,280000,9000,129,4,True,False,0,False,0,False,False,70,70,GOOD,False,3.6968017,51.0582291
9014089,TRUE,HOUSE,287500,8520,155,3,True,True,200,True,0,False,False,309,309,GOOD,False,3.297754,50.8550835
8970260,TRUE,HOUSE,289000,9100,120,3,True,False,0,True,0,False,False,0,120,AS_NEW,False,4.1503397,51.1634262
8997324,TRUE,HOUSE,295000,8501,180,3,True,False,0,False,0,False,False,248,248,AS_NEW,False,3.237666,50.832062
8990229,TRUE,HOUSE,299000,8540,0,3,True,False,0,False,0,False,False,367,367,JUST_RENOVATED,False,3.3493262,50.8372833
9022267,TRUE,HOUSE,319000,8870,172,3,False,False,0,False,0,False,False,272,272,,False,3.2307594,50.9238874
8987070,TRUE,HOUSE,325000,4000,166,3,True,False,0,True,35,False,False,0,166,GOOD,False,5.5594243,50.6279946
9005357,TRUE,HOUSE,335000,9920,125,3,True,True,40,True,12,False,False,157,157,JUST_RENOVATED,False,3.6216445,51.1052481
9025320,TRUE,HOUSE,340000,8301,0,3,True,False,0,False,0,False,False,150,150,GOOD,False,3.2497087,51.3373019
9020098,TRUE,HOUSE,349000,9450,236,3,True,False,0,False,0,False,False,286,286,AS_NEW,False,4.0181532,50.8712191
8997391,TRUE,HOUSE,362000,9000,306,7,True,True,100,False,0,False,False,221,221,GOOD,False,3.699584,51.0566477
9003556,TRUE,VILLA,365000,5020,205,4,True,True,2172,False,0,False,False,2292,125,AS_NEW,True,4.7778766,50.4780789
8984493,TRUE,HOUSE,369000,2440,245,3,True,True,150,True,28,False,False,250,250,AS_NEW,False,4.9835478,51.179694
8970682,TRUE,HOUSE,375000,3401,191,3,True,False,0,True,0,False,False,0,191,GOOD,False,5.0933603,50.7243113
8962828,TRUE,COUNTRY_COTTAGE,375000,9790,150,2,False,False,0,False,0,False,False,1896,1896,TO_RESTORE,False,3.5113287,50.8595514
8962826,TRUE,COUNTRY_COTTAGE,375000,9790,150,2,False,False,0,False,0,False,False,1896,1896,TO_RESTORE,False,3.5113287,50.8595514
8972159,TRUE,HOUSE,380000,9450,0,5,True,False,0,True,0,False,False,2594,2594,TO_RENOVATE,False,4.0271625,50.884588
8915732,TRUE,HOUSE,390000,1500,196,5,True,False,0,False,0,False,False,0,196,GOOD,False,4.2376092,50.7377926
9019324,TRUE,HOUSE,390000,5530,240,4,True,True,900,True,45,False,False,1100,75,AS_NEW,True,4.93967,50.31061
8997810,TRUE,FARMHOUSE,425000,9200,275,4,True,False,0,True,0,False,False,14000,14000,TO_RENOVATE,False,4.0227235,50.9961312
8979625,TRUE,MIXED_USE_BUILDING,425000,9200,275,4,True,False,0,True,0,False,False,14000,14000,TO_RENOVATE,False,4.0227235,50.9961312
8985144,TRUE,HOUSE,435000,1910,160,3,False,False,0,True,0,False,False,665,665,AS_NEW,False,4.5583372,50.9201298
9016185,TRUE,HOUSE,440000,3404,173,3,True,True,90,True,43,False,False,400,42,GOOD,False,5.1018132,50.7637974
9010033,TRUE,HOUSE,449000,3350,191,3,True,True,1680,True,26,False,False,2125,2125,GOOD,False,5.0185027,50.8561924
9022749,TRUE,VILLA,450000,9150,254,3,True,True,711,True,40,False,False,711,25,GOOD,True,4.2957278,51.1415323
9000808,TRUE,HOUSE,465000,5377,0,4,True,False,0,False,0,False,False,6789,6789,,True,5.3774642,50.3075811
8932025,TRUE,VILLA,475000,4607,210,3,True,False,0,True,0,False,True,672,672,AS_NEW,False,5.7157053,50.7188958
9017651,TRUE,HOUSE,489000,3290,162,4,True,True,3742,True,0,False,False,6576,6576,GOOD,False,5.140439,51.0341
8965543,TRUE,VILLA,499000,8790,345,4,True,False,0,True,20,False,False,1613,8,GOOD,True,3.4544422,50.8759819
8987074,TRUE,TOWN_HOUSE,515000,9140,229,2,True,False,0,True,30,False,False,121,121,GOOD,False,4.2706786,51.1239152
8981601,TRUE,APARTMENT_BLOCK,525000,1083,190,2,True,True,31,True,15,False,False,125,125,,False,-79.0192997,35.7595731
8987295,TRUE,HOUSE,535000,2990,280,3,True,False,0,False,0,False,False,794,794,AS_NEW,False,4.6390145,51.3976895
9002780,TRUE,VILLA,595000,9840,350,4,True,False,0,False,0,False,False,1500,1500,GOOD,True,3.685308,50.9966068
8949996,TRUE,COUNTRY_COTTAGE,599000,1570,250,2,True,False,0,False,0,False,False,1841,1841,TO_RENOVATE,False,3.9512662,50.731061
8990537,TRUE,HOUSE,599000,8020,261,5,True,True,1006,True,20,False,False,1426,1426,GOOD,False,3.1937996,51.1120508
8989680,TRUE,VILLA,645000,9900,245,5,True,False,0,False,0,False,False,689,689,AS_NEW,False,3.5534346,51.1847224
9006525,TRUE,HOUSE,649000,2870,575,3,True,False,0,True,0,False,False,1833,1833,,False,4.3286591,51.0579743
8989503,TRUE,VILLA,668000,9150,450,5,True,True,206,False,0,False,False,738,738,GOOD,True,4.2900819,51.1414186
9022955,TRUE,VILLA,675000,9300,326,4,True,False,0,False,0,False,False,3412,102,AS_NEW,False,4.0590743,50.9314579
8958375,TRUE,HOUSE,685000,9000,208,4,True,False,0,True,35,False,False,124,124,AS_NEW,False,3.7337429,51.0528003
8958611,TRUE,HOUSE,700000,1000,220,4,True,True,65,True,12,False,False,142,142,AS_NEW,False,4.3515499,50.8427501
8976670,TRUE,VILLA,750000,8490,0,2,True,False,0,False,0,False,False,820,820,GOOD,True,3.1467109,51.1880083
8973308,TRUE,VILLA,750000,9150,362,3,True,True,1549,False,0,False,False,1549,1549,GOOD,False,4.3015917,51.1513228
8917647,TRUE,HOUSE,770000,2000,225,3,True,False,0,True,16,False,False,0,225,AS_NEW,False,4.4042051,51.222269
8924700,TRUE,VILLA,779000,2550,337,4,True,False,0,True,0,False,False,2406,2406,GOOD,False,4.4382917,51.1087747
8872331,TRUE,VILLA,795000,9140,306,4,True,True,2418,True,23,False,False,2418,2418,GOOD,True,4.230183,51.137745
9014313,TRUE,COUNTRY_COTTAGE,860000,8210,240,4,True,False,0,False,0,False,True,15543,15543,JUST_RENOVATED,False,3.1338897,51.1319766
8999380,TRUE,VILLA,890000,9150,527,3,True,True,7136,True,75,False,False,7136,42,TO_RENOVATE,True,4.3010822,51.1766358
8904935,TRUE,HOUSE,895000,8300,192,3,True,True,75,False,0,False,False,214,214,AS_NEW,False,3.3260995,51.3374273
9018545,TRUE,VILLA,965000,8800,310,5,True,True,1905,True,0,False,True,1905,1905,GOOD,True,3.1667281,50.968342
9022981,TRUE,MANSION,1025000,3000,480,7,True,False,0,True,10,False,False,331,331,JUST_RENOVATED,False,4.7152831,50.8767612
9020128,TRUE,VILLA,1070000,8200,407,5,True,False,0,True,0,False,False,0,407,AS_NEW,False,3.1942275,51.1681672
8966804,TRUE,VILLA,1500000,2520,620,3,True,False,0,True,54,False,True,4048,37,AS_NEW,True,4.5923418,51.2101065
9022445,TRUE,APARTMENT_BLOCK,1650000,1030,500,8,False,False,0,False,0,False,False,166,166,AS_NEW,False,4.3853555,50.8534069
8987798,TRUE,HOUSE,3075000,8300,210,5,False,False,0,True,0,False,False,1197,1197,GOOD,False,3.3165592,51.3546263
9043918,TRUE,HOUSE,189000,1770,150,3,True,False,0,False,0,False,False,164,164,TO_RENOVATE,False,4.0902978,50.8667579
9029672,TRUE,HOUSE,249000,8400,0,3,True,False,0,True,0,False,False,128,29,GOOD,False,2.9034645,51.2197783
9043786,TRUE,HOUSE,472000,9140,255,4,True,False,0,True,27,False,False,739,739,AS_NEW,False,4.2004208,51.1544557
8976254,TRUE,HOUSE,553200,3210,198,4,True,False,0,False,0,False,False,1004,1004,AS_NEW,False,4.7512684,50.8933422
9033072,TRUE,HOUSE,156000,5070,179,3,False,True,700,False,0,False,False,700,700,GOOD,False,4.703905,50.3947775
9035601,TRUE,VILLA,495000,9990,297,4,True,False,0,False,0,False,False,742,742,GOOD,False,3.4589563,51.205193
8954347,TRUE,HOUSE,310000,3370,194,3,True,False,0,True,16,False,False,130,130,GOOD,False,4.8346057,50.8346662
9032717,TRUE,VILLA,484000,9080,238,3,True,True,350,True,30,False,False,615,615,,False,3.8805136,51.1288343
9042317,TRUE,HOUSE,175000,5575,200,4,True,False,0,False,0,False,False,480,480,GOOD,False,4.9506564,50.0000716
9042665,TRUE,HOUSE,485000,9032,200,3,True,True,91,True,0,False,False,350,350,AS_NEW,False,3.7015151,51.0910226
9041915,TRUE,VILLA,1185000,9340,522,4,True,False,0,True,0,False,False,10895,10895,GOOD,False,3.9581266,50.9839716
9026265,TRUE,HOUSE,249000,9420,160,3,True,False,0,True,0,False,False,760,760,TO_RENOVATE,False,3.9306566,50.9235199
9027477,TRUE,HOUSE,300000,8560,180,3,True,False,0,False,0,False,False,265,265,AS_NEW,False,3.1921995,50.8063949
9027329,TRUE,HOUSE,850000,8720,135,3,True,False,0,False,0,False,False,38510,38510,GOOD,False,3.4139689,50.9400824
9026482,TRUE,APARTMENT_BLOCK,1250000,4000,500,13,False,False,0,False,0,False,False,127,100,AS_NEW,False,5.5726084,50.6250306
9028542,TRUE,HOUSE,324900,9000,113,3,True,False,0,True,0,False,False,168,168,AS_NEW,False,3.7296586,51.087045
9028356,TRUE,HOUSE,408000,9190,250,3,True,False,0,False,0,False,False,535,535,AS_NEW,False,4.0140395,51.2139658
9043234,TRUE,HOUSE,345000,8520,0,3,True,False,0,False,0,False,False,487,487,AS_NEW,False,3.2874168,50.8604341
9034242,TRUE,HOUSE,265000,3920,183,3,True,True,938,False,0,False,False,938,938,TO_RENOVATE,False,5.3270772,51.2438334
9035792,TRUE,HOUSE,165000,8647,100,2,True,False,0,False,0,False,False,105,105,AS_NEW,False,2.7502229,50.9811645
9035886,TRUE,HOUSE,185000,9900,125,3,False,False,0,False,0,False,False,71,71,JUST_RENOVATED,False,3.5643689,51.1831056
9035885,TRUE,BUNGALOW,298000,9900,150,2,False,False,0,True,0,False,False,924,924,TO_RENOVATE,False,3.5866566,51.1900323
9040299,TRUE,HOUSE,249000,1501,102,3,True,False,0,False,0,False,False,194,194,TO_RENOVATE,False,4.2672843,50.742899
8951545,TRUE,HOUSE,35000,4400,188,2,True,False,0,False,0,False,False,425,425,TO_RENOVATE,False,5.4587905,50.5947529
8985492,TRUE,HOUSE,109900,6230,119,2,True,False,0,False,0,False,False,45,45,TO_RENOVATE,False,4.3545277,50.5131262
9006900,TRUE,HOUSE,117500,4460,196,4,True,True,100,True,18,False,False,245,245,TO_RENOVATE,False,5.4752625,50.6362214
8952509,TRUE,HOUSE,119500,4800,115,3,True,False,0,True,8,False,False,60,29,TO_RENOVATE,False,5.8390173,50.5832699
8963973,TRUE,HOUSE,120000,4032,90,2,True,False,0,True,30,False,False,380,380,GOOD,False,5.6251827,50.6222809
9008700,TRUE,HOUSE,120000,6043,130,2,True,True,1300,True,0,False,False,1400,1400,TO_RENOVATE,False,4.4939563,50.4442419
8909597,TRUE,HOUSE,127500,4000,110,3,True,True,130,True,0,False,False,230,230,GOOD,False,5.528445,50.6454389
8889699,TRUE,HOUSE,137500,4860,108,3,True,False,0,True,12,False,False,53,39,GOOD,False,5.8057028,50.5697076
8927572,TRUE,HOUSE,139000,6140,120,2,True,False,0,True,0,False,False,90,90,TO_RENOVATE,False,4.3204736,50.4112584
9015567,TRUE,HOUSE,140000,8480,0,2,True,False,0,True,0,False,False,750,750,TO_RENOVATE,False,3.0243892,51.0969739
8963920,TRUE,HOUSE,145000,4480,104,2,True,True,335,False,0,False,False,409,409,GOOD,False,5.398344,50.5816312
8950444,TRUE,HOUSE,147500,7370,195,4,True,False,0,False,0,False,False,120,120,GOOD,False,3.7748987,50.3999658
8901582,TRUE,HOUSE,150000,4101,120,3,True,True,110,True,25,False,False,202,202,TO_RENOVATE,False,5.495435,50.620221
8978754,TRUE,HOUSE,150000,7160,130,3,True,False,0,True,27,False,False,77,16,GOOD,False,4.2860242,50.4705087
8960086,TRUE,HOUSE,153000,4800,138,4,True,True,60,False,0,False,False,176,57,GOOD,False,5.8567843,50.5951494
8994413,TRUE,HOUSE,155000,4040,95,2,True,True,178,True,0,False,False,257,257,AS_NEW,False,5.617305,50.6565983
